rank,arab,exchange_art_url,score
1403,ArabPunkz #180,https://exchange.art/single/HTrf3qVFezBwN2gphLLESsoc55VG38E1wFbwwGHG3ztH,0.00000397824335149759%
1404,ArabPunkz #1424,https://exchange.art/single/8RrHstGmgcMCpfHU7rBKoVCtmTzkjkRLWYhtmgrwNyKJ,0.00000399476082446823%
1405,ArabPunkz #4378,https://exchange.art/single/BerboGYawkB6jiucbpJgSGkk4MSPo9PUb3KjQ1x6xsbX,0.00000400071465025099%
1406,ArabPunkz #2391,https://exchange.art/single/HixvkBtvtL8qijjFDjU8HF8ebo55tMYae8mQMf1J5k3K,0.00000400641516085970%
1407,ArabPunkz #3137,https://exchange.art/single/E6Lma8fKX4RgHQwfFGKAqviQ9iU9xVSZ6EpBBxMrse3H,0.00000402279344804724%
1408,ArabPunkz #1413,https://exchange.art/single/7k6LwhNtgTMPMvSBFvz2ch9TdMtLqQdufFGWxLNZmBwt,0.00000403362631697965%
1409,ArabPunkz #3054,https://exchange.art/single/9fx7wCSQjVKNHU6KxVKyukL4G2QjcJYrYXr5jQSFzf8P,0.00000403421167227487%
1410,ArabPunkz #3901,https://exchange.art/single/D7p1yKrxvatbYFYQMPcJSvzq6GpQ2YLAd7d8bkYF5XFX,0.00000404032663731431%
1411,ArabPunkz #837,https://exchange.art/single/7wZJqkBEFzxvakq1WyrWaQgXAFtVK8gcMjsTMedeCvMb,0.00000404366433201278%
1412,ArabPunkz #1266,https://exchange.art/single/GB19Vv2qGK5iL5m3iparE6N62NSMFMxrQ7QSUGxzeYt6,0.00000405070800029102%
1413,ArabPunkz #4592,https://exchange.art/single/GkEbqutPDj6wm9q5yzmKuFjsAvAoy1PgVCzTamF9A9H,0.00000405196841948140%
1414,ArabPunkz #2352,https://exchange.art/single/Eb7q5CGMUoUw9ovRQ9A5ScdALD4bJCg49zbmcXVkAxcg,0.00000406325557096321%
1415,ArabPunkz #4909,https://exchange.art/single/B5XjK2kySfci7oXBxm3eRyUJ7SzZKMfoXBRjrgXvFh5k,0.00000407161702211883%
1416,ArabPunkz #1938,https://exchange.art/single/BqXMi3SCqZavpaQY4jZ3iZth2sZdmMPX4bysCNmcJRrU,0.00000408628642302142%
1417,ArabPunkz #1414,https://exchange.art/single/8iEFwdvms2ZpCcSNWZ9XqsQVqW4gyn2LqooFxmgNP258,0.00000408887796593544%
1418,ArabPunkz #4999,https://exchange.art/single/6P5gDMN5LsMieRSXXpBSXmvne42rFjuqzXH4zm9btMte,0.00000409155023610397%
1419,ArabPunkz #2778,https://exchange.art/single/4hZ759xQMmr3Xp7YuZMgYiK4csJCLpQxdQXia4FqopqT,0.00000409958510749636%
1420,ArabPunkz #4481,https://exchange.art/single/72aNjq4pCtFMLhduL1Ur4MFwxxLjp8m4w5trENGijatS,0.00000411090061084706%
1421,ArabPunkz #3486,https://exchange.art/single/4spiQH4cNAVMxfa27R8h7Nv3H5JcBxXC2B8E6eShS8uW,0.00000412180971994911%
1422,ArabPunkz #4144,https://exchange.art/single/38xeNsMpSo93jw2vQEkrFxnyNVFng8uF21WCP4p7hNmt,0.00000412492536745989%
1423,ArabPunkz #2178,https://exchange.art/single/4i3db5LbHUpd2Z5dph1Gg5xWe2AL9WjVDpxugVWeHYsR,0.00000412618086146672%
1424,ArabPunkz #316,https://exchange.art/single/hj3AT8vf7Cn1aNQWcFrPTLye3etK5VfLwtUuvv9tVTS,0.00000413371686186587%
1425,ArabPunkz #1281,https://exchange.art/single/D28QZnv5BTknxnogu1k57U7zQm4umn9bz7nAmhNAcE5g,0.00000414237664458429%
1426,ArabPunkz #705,https://exchange.art/single/DLD82W4b9EWRpdAKVPnYcEHrDdLJGRAdsiPS33VV3Jbx,0.00000414245670103783%
1427,ArabPunkz #3231,https://exchange.art/single/44NtxqkyDg1rAWtaa6daj9LzkyJnqmVAy3PRLoTTpF3s,0.00000414386573033508%
1428,ArabPunkz #4147,https://exchange.art/single/FGDTrjBPyquTWtm7RgduwJBEnTAdNtt8QnjvPzffWDCg,0.00000414839414945473%
1429,ArabPunkz #3998,https://exchange.art/single/HEJZsDQH5GnFzo8CxrCfkwQtcUmCbhL8La5ZdAFtAt91,0.00000415274017284679%
1430,ArabPunkz #2677,https://exchange.art/single/5BFvzZ1oNDpJjzF9KjmUWp2Kmud4xtqih65uEZDvaaUs,0.00000415307455396794%
1431,ArabPunkz #3732,https://exchange.art/single/5H4ToiqRgzWh3VR4PmR8KSDAJ5G5hKLBNd2xGGLapkrE,0.00000416544170733976%
1432,ArabPunkz #610,https://exchange.art/single/DKgm3SASNL1P9SWoN9djUCq7PUCsKbefuvK8we1Sa39B,0.00000417664395525291%
1433,ArabPunkz #3485,https://exchange.art/single/9rywwjnFbm3D855AXyuizsYRE8NqNWA985iBbLHAB3i1,0.00000418103925319323%
1434,ArabPunkz #137,https://exchange.art/single/3fyYU5gcHfCmWjmN5GKtAm7pyqKB1S4Mot57ffmGuR5E,0.00000418237704967981%
1435,ArabPunkz #203,https://exchange.art/single/5Q8hGiMf4EcAuLqFqt9AtwYnFnFCRYBwgGz3tvkRBuGc,0.00000418312625371703%
1436,ArabPunkz #60,https://exchange.art/single/6yMSA2auDUMGD7LQuJURZFAL2ry5wNW3GscTLf4Aixzk,0.00000418521249898533%
1437,ArabPunkz #3193,https://exchange.art/single/E2KLhm1pKrBEoJxP2TRHmEc45EdXEso2iR8imv7YWE4K,0.00000418742806969916%
1438,ArabPunkz #428,https://exchange.art/single/AkJ6nw9UQh9HYkgw1b1fqHXyeyb6sP9BGCctuVDPGwDN,0.00000419040006648803%
1439,ArabPunkz #258,https://exchange.art/single/GtUpK1MkN6w1iMgqccUupyagvHJwhZtMMB2Edt8YBF19,0.00000421454322366491%
1440,ArabPunkz #4512,https://exchange.art/single/5ZY8q4NHQje2voU7Y6rxQWvkY9EBCEsGyumPpB3QK5zD,0.00000422302609903989%
1441,ArabPunkz #1861,https://exchange.art/single/FdtiSt2YLsGwnQ8jX5f8wXisqp8hzgVisW5zS2gubpeh,0.00000422661113145442%
1442,ArabPunkz #3796,https://exchange.art/single/CKMnk5bb3SnSveLf3wMLYm1Ss1McBGzd5o7UEws1Ncd,0.00000423880664858042%
1443,ArabPunkz #4829,https://exchange.art/single/BnVqwq11huGU46Z2cm3rZLeguECzF4iJgA9zgvNyDjD,0.00000424031936975430%
1444,ArabPunkz #2637,https://exchange.art/single/4QqBL4haqVH3b17cGuoMUNHkPFrVEKGfctNVCrJcgriy,0.00000424442961239610%
1445,ArabPunkz #2847,https://exchange.art/single/8VmTGo75NXvU3UWz7gd5unWYT318Sa3hty8CUAL9LFuF,0.00000424470645697018%
1446,ArabPunkz #794,https://exchange.art/single/3WMR2Doi6RQNxMgLwzCWgbcGopJMDbGpAu3FzB8QAnwt,0.00000424473119440564%
1447,ArabPunkz #169,https://exchange.art/single/64QEDYgzt7JZggc6ZeVg1WhTuRbc7cSA3aFP8C5JHp8d,0.00000424499179459327%
1448,ArabPunkz #4398,https://exchange.art/single/3QmMKPTLa1PFWmv1SZzqC5z2M4pSVzVyh2XRFT7S24gH,0.00000425344973289024%
1449,ArabPunkz #2169,https://exchange.art/single/2oLTqAWNYmX79UKWMkY6d4bDLbEJ75XQnvFowRBUCbf5,0.00000426364693199034%
1450,ArabPunkz #3188,https://exchange.art/single/9UeUmtoB1yHpWVGynizYgSLB31jGa7mpg2Ps25p72h9s,0.00000426643049797861%
1451,ArabPunkz #4037,https://exchange.art/single/625NQBUkSvWGo5y82tGNSS3XtNioMQtRdbH2nGGtXeWA,0.00000427005500952682%
1452,ArabPunkz #4081,https://exchange.art/single/GE6sC2B2mjUonBzC591bGRjk373Rh4VMn5pmhUfzsiqW,0.00000427223256106798%
1453,ArabPunkz #991,https://exchange.art/single/EFKJ7QGap5FM2ghhBdqLn4YZYQDpR89AZhpH8FLuEQUr,0.00000427925111464061%
1454,ArabPunkz #3856,https://exchange.art/single/CiFz3sNHojdK2KkcRTmqdmSzxiz7ksecdTRcAzXzDyPE,0.00000428963556108038%
1455,ArabPunkz #23,https://exchange.art/single/GaAJD4Lxt41N2DEhqEcVnwR9js22jJURDG3a6RxhN8sw,0.00000429948338604318%
1456,ArabPunkz #171,https://exchange.art/single/Vw2aFEwNjU3brrscz6sUJx7JBmd9KmLKQVu7dH1uLXb,0.00000430574166806771%
1457,ArabPunkz #4372,https://exchange.art/single/2rdt28H1KGDZkExHbstsNSo8rEgURhFtuaMpy6Q7fPWr,0.00000430849981836912%
1458,ArabPunkz #4544,https://exchange.art/single/6YQ64NHzf6izKCgyUx3wSYrk34jGnRuGQXMnVS3HSguY,0.00000432240159607794%
1459,ArabPunkz #3733,https://exchange.art/single/EKxdwCRtbuHwM8Cw3nw5VEpetd8EegkhYqxqhpdocTAp,0.00000432476374953108%
1460,ArabPunkz #3389,https://exchange.art/single/CsMh1thPT4cVjAvNXQP3tLQqwBHx9x9rx2E2xYcWEb9F,0.00000432745196181671%
1461,ArabPunkz #3957,https://exchange.art/single/6GQGxjWjp793xuuMJz43SNQJ4ZaYRHR7UsdsiVRMd4QA,0.00000433064572295831%
1462,ArabPunkz #1070,https://exchange.art/single/42jSMiWWJMpgikiAFALJiju59nhDKGdWLTQc2yqwL2rP,0.00000433436841750331%
1463,ArabPunkz #2396,https://exchange.art/single/nH5NPqAWS2BXwGWrafZp24k6FUo4DcwwDrdjyoU6gmo,0.00000434316729075956%
1464,ArabPunkz #4659,https://exchange.art/single/Ff2VtAhJncDEnZUxXfkhS2GtjdtLtmNqqqrM6jUsiGnQ,0.00000434808218697993%
1465,ArabPunkz #1958,https://exchange.art/single/4eBNtQjMNb2A3ZLanWtJkv2fTd6koFza1MGVgq397muv,0.00000435096449709157%
1466,ArabPunkz #1002,https://exchange.art/single/GnBtapxhFxZ9KYiBGJ5gtzHAgiDW9BsuupXjnc8KDPrz,0.00000435240862541569%
1467,ArabPunkz #1581,https://exchange.art/single/GLs3gmrMRwpdrW6NSrDAKD2vPbbhBp4wyaTiNYZsfop8,0.00000435372435453836%
1468,ArabPunkz #4004,https://exchange.art/single/4v23EU9ZR2apde9Zy74eNF8oPLsGYF7pqxLq688qqQZS,0.00000435844690161242%
1469,ArabPunkz #513,https://exchange.art/single/7r47USqE7qpGCUVZUiM79Co6MqNM3ZAWVBWXyUm1qLfU,0.00000435867189315766%
1470,ArabPunkz #1756,https://exchange.art/single/3DFiwHp46yjwM5fuQfGk4LqrEySkfRn3EvjMA7d5SpWx,0.00000435957288411489%
1471,ArabPunkz #3155,https://exchange.art/single/8KmqzYuwCzPiXhj8dkpVb4txLRrV6eX3gk7JDAh4V9wa,0.00000436083587149804%
1472,ArabPunkz #267,https://exchange.art/single/BzTrzpE1MrDAY92zEknNLsz3qpeRULwm6a5isdcjVVVM,0.00000437184512417989%
1473,ArabPunkz #910,https://exchange.art/single/13mFF1VMwWXZQ62HK8r6wLC4VA3pDXDD67phvmeEQqiW,0.00000437235072107422%
1474,ArabPunkz #4500,https://exchange.art/single/6dgQb8nvJtBHPmXNpT1MqxjrjzPkEt6dvLRRhF53BbsE,0.00000437292833191603%
1475,ArabPunkz #2425,https://exchange.art/single/8jAQWshGT5uHjTvBwXhs3oHVEksFQaya5fQfYP8FtSj1,0.00000437524934721717%
1476,ArabPunkz #4989,https://exchange.art/single/GfMGS8rvCpPcTtpWkFm8QCQUGppWGMZz4xnVzQueTz2m,0.00000438017286482801%
1477,ArabPunkz #2166,https://exchange.art/single/8pYaqn7vh4WqtLGQfCyqZGHHJc47PgCkQfpQsKDL38U4,0.00000438161421362922%
1478,ArabPunkz #392,https://exchange.art/single/DnzSDXqqJEKjPiRwsSaLcPM9MUytLjq3zHzcuAHa6cJ8,0.00000439562460218586%
1479,ArabPunkz #1911,https://exchange.art/single/AfC4w612EF4njTtKAJcJNUpDPMACL1CwDCCziz1A1Q9M,0.00000439747878306266%
1480,ArabPunkz #4409,https://exchange.art/single/2jVnXDFNkVcHxhPfSbKdMuGV7GNESR8WK1Rtrox66VcT,0.00000441057686392899%
1481,ArabPunkz #1909,https://exchange.art/single/4jaBVfHshCpWxFdTicTLmM1SnuMGmaiPhcq4GXTnM7sq,0.00000441471804011141%
1482,ArabPunkz #3109,https://exchange.art/single/DcNoF8GjwbaT3eT2Vib8eG75EdeCLFAwTezQiG1Ddtfk,0.00000443082589848573%
1483,ArabPunkz #270,https://exchange.art/single/5KJnzhfrYpznixXB5u9zbHHzkbyH9JVMarPcCS4AfiWn,0.00000443522713908065%
1484,ArabPunkz #630,https://exchange.art/single/GC5F4CNmDo46SdTGVAaTC3nD8xCgmVr68etpFVdhb41n,0.00000443638108682685%
1485,ArabPunkz #1400,https://exchange.art/single/HuwJ7XY8nWfP4vXX56VRLm9jy7T1mmDATQchPhd5VTEM,0.00000443826187806759%
1486,ArabPunkz #4014,https://exchange.art/single/BkwMwMZrNyre4NDSCwp42mFzFV3KcGzBrpJU2EhYrevG,0.00000444458430157350%
1487,ArabPunkz #4123,https://exchange.art/single/EBw7EULequGxHCdLMVbSqszdvn66xZeaETL3aNx8QXUX,0.00000444629146003566%
1488,ArabPunkz #2987,https://exchange.art/single/7FGfketUASqks9x81mqr5R3ULvUmkuoDwLNSJnvd8S4j,0.00000445080278998550%
1489,ArabPunkz #756,https://exchange.art/single/8VQ4MA1yeGdsLyBDnyfQuytVi9We1DjhifRzLNJqqa8T,0.00000445878288476728%
1490,ArabPunkz #681,https://exchange.art/single/GBRBHjYiWfGW3qdZ37JA6guncew8gqFzFgiS9RQwoBfn,0.00000446324802188040%
1491,ArabPunkz #3324,https://exchange.art/single/LM2QT8FM5S7pq6Ww2Hye4cQRYopb3aiPKt2eaae7rin,0.00000447094124749888%
1492,ArabPunkz #2157,https://exchange.art/single/ArYtvnN7uyCyvsKSUp55yJhzQt1yp8zRA6bkMkfucRmY,0.00000447487985609992%
1493,ArabPunkz #739,https://exchange.art/single/ByiiNJJD2jC98Qk4Y6MuxZhFMkMwpHUiPTxkGaXdZkGb,0.00000447654790071490%
1494,ArabPunkz #3793,https://exchange.art/single/EQ4BQZjtTpaQPcrLW52aEUU9rEmFwh7p9pqWmKXRsxR6,0.00000448121427410516%
1495,ArabPunkz #1915,https://exchange.art/single/dV3UK6KSXJFnSpfWrWKmX9GY6e8b1CuoiTiGkFwkqpw,0.00000448293409923661%
1496,ArabPunkz #1242,https://exchange.art/single/DQD8VqpNTQTTc7Uedzngn6LtLaMnEjUJaekK8Zg8F3Jo,0.00000448647466382774%
1497,ArabPunkz #3852,https://exchange.art/single/GmsCK4fUc7oU1yU5Q9G5Fmd93MP6EoCUCU6gE3w8iPuc,0.00000449023404393886%
1498,ArabPunkz #3055,https://exchange.art/single/2dp8oSh6wNzLJQq46M5hh9uppNEE5AZyrMDcptJuHsqx,0.00000450213629147391%
1499,ArabPunkz #4838,https://exchange.art/single/4dwC9oupgfejThpwKmVfWPEhKRj5CyHbQVhe5vjRWaSj,0.00000450603842700081%
1500,ArabPunkz #3590,https://exchange.art/single/4MdPKWfkMaSoxMmjJdfGhcLSsEdKkewY2TkVukHLFcgL,0.00000451150315186686%
1501,ArabPunkz #3404,https://exchange.art/single/5yCQkemtXrnfi4qcH3Qskh8jwMETn4atGios7KSAAWPa,0.00000452873399356054%
1502,ArabPunkz #4906,https://exchange.art/single/5PW4FhDLvdZ74DNR4GJcoPSterP4Sy2biJHQASQXTZC7,0.00000453475384153398%
1503,ArabPunkz #922,https://exchange.art/single/B1bQAoAV4ngreMHh3TDMcwaYnq2C6hRzm3p8q3HnRhaj,0.00000453678496082160%
1504,ArabPunkz #2130,https://exchange.art/single/Bi4HSTn3bqdfXcjCg3cQLmbPCYvSof3JkoLEzsz18fRV,0.00000454672653282457%
1505,ArabPunkz #2440,https://exchange.art/single/DWt65wRUKYZMxqK9H25SRoNAyB1hwgMPBUZJbNuaVRzq,0.00000455271352658230%
1506,ArabPunkz #2322,https://exchange.art/single/EusWbftC5wZphdAwM5BK9nNsG9dZZ8BckD2TaZXwEbp6,0.00000456357812649756%
1507,ArabPunkz #2708,https://exchange.art/single/7dsnTyxbU2ztwPp7hx7JHMM5aNM63MfAJU8q97VGmMHe,0.00000456394610480680%
1508,ArabPunkz #378,https://exchange.art/single/A72KSFkyyseYz5XCNYMVc5Aq32Y4sa3JLVcRNk1z1v4d,0.00000456658647582931%
1509,ArabPunkz #2710,https://exchange.art/single/AbDGEquzcKh4WZa85R7Rxe7U7ojR8kN7tFEHZ1phS1eD,0.00000457136074458050%
1510,ArabPunkz #4262,https://exchange.art/single/HGcrHZaJ1o8tQ9TYs392JZ86cFsxEhCFKQSUgzV4EXiE,0.00000457588475429112%
1511,ArabPunkz #3552,https://exchange.art/single/ABgtiyw6qVbRBxfKvgnqFd9uhd3Jf7TJ2fAjFu7UPMo5,0.00000458390808310342%
1512,ArabPunkz #4282,https://exchange.art/single/5qnCfhqcLj3WfopqCA1Zcse4DKD8omZSyXEfL5K8jJBa,0.00000459028229811831%
1513,ArabPunkz #100,https://exchange.art/single/H1FutbQVuDWqqud5wLUzz5CEWPP1YFcqTBXf8ixZgdpu,0.00000459224829500390%
1514,ArabPunkz #3730,https://exchange.art/single/CunzC4vmiv7hfN6SpZoSLv9ji5sVeRXgqRa3KTq2fFhb,0.00000459379392329205%
1515,ArabPunkz #3399,https://exchange.art/single/EfW2c7E4WanDGjqdWkhGJLmgTPFpXFcrKjgtMT3Q6fmU,0.00000461898107335999%
1516,ArabPunkz #893,https://exchange.art/single/79Gf8PcbP29AKjSuct2b7wjgkFokWnddd2K71T5CB1TF,0.00000462760212106082%
1517,ArabPunkz #4050,https://exchange.art/single/8gZ4xQqHqGYGmxDa8XDXawY3yYU9w4oWLA38xi7AozJT,0.00000463936091273472%
1518,ArabPunkz #271,https://exchange.art/single/DZc1jf6eQ7yQ4urUr294TVywDJ68cgazs81qgPUbBUGg,0.00000464377423419675%
1519,ArabPunkz #326,https://exchange.art/single/9vk9uQWDbwP2B2SyZSZhbnUgR3mbAXhaUu3vaRSPh9rw,0.00000464855296960664%
1520,ArabPunkz #3970,https://exchange.art/single/Dw3FbNDq2Be1K1m4HNBwp82SoSckGHea22rHLkmHjPcn,0.00000464996808931732%
1521,ArabPunkz #4298,https://exchange.art/single/DehUGq8iDsBFVLWEdDrwfsB2dXQyXhvK25TzzMFsDuTE,0.00000465048806273226%
1522,ArabPunkz #2782,https://exchange.art/single/4TWJm8WApKFoMQ6WWnSRryBHQQdh6HnPTUTbCk14RTqF,0.00000465638330422368%
1523,ArabPunkz #3122,https://exchange.art/single/3ukfyWBzyYwcw4JsSvAmbZPtdAKQQWfN3e3F3kQUAQQu,0.00000465947161118129%
1524,ArabPunkz #2741,https://exchange.art/single/FBmsyyEVCd1naobTDk6wTocj3n1FXvKVEYmXE1aHFzRh,0.00000467183072910144%
1525,ArabPunkz #3778,https://exchange.art/single/AAA6fYpGw5u4YrzdyZrciHDtNckCBXm9qhTdJEbnHAhh,0.00000468035857743627%
1526,ArabPunkz #2495,https://exchange.art/single/CzxHsbejRxmcCabduZHkxp9mjY9QvxLGnq21CNXy1t9t,0.00000468647640935793%
1527,ArabPunkz #3233,https://exchange.art/single/EusBYLnBTtTBtDxHP1NsnaeLKzAZoRbcP3DMTUwWZdVD,0.00000469388317577783%
1528,ArabPunkz #4234,https://exchange.art/single/6gjYUAgzuRDTPLFzgGvH8b72bpEuBCktX4wYc7bqCeVj,0.00000469839689544667%
1529,ArabPunkz #3458,https://exchange.art/single/HwWNEziMZ9AFGGyqEpH8qF3Z9xjee3b647rikNDmFSXi,0.00000469858376202691%
1530,ArabPunkz #3194,https://exchange.art/single/F7Kb7RUqZcvakHxordb9RT9ZdkvJoWoEqAkhCgarFVw5,0.00000469888642411130%
1531,ArabPunkz #4964,https://exchange.art/single/4LjYVadZwzrSTrWDBHVhcJyKiR8QUHuHWhzgNxoQZ8FU,0.00000470763935558688%
1532,ArabPunkz #3402,https://exchange.art/single/DSaVXtFKutdg9CM2iwyp5uDYDRZf9RAY92vrnoGkq9Q8,0.00000470983315928813%
1533,ArabPunkz #4023,https://exchange.art/single/89uecaX49KzXD9Y52diocNDB4doJW3bY4UWazvcXhoFv,0.00000471745634826121%
1534,ArabPunkz #2441,https://exchange.art/single/DA5MYNEhykKsGERbUMbkqgy4gCbMHKKbaZt9TdSnMSHG,0.00000474081509252317%
1535,ArabPunkz #4666,https://exchange.art/single/iFTmKJL4HboVTF6axQMw2EwYY6ycZg8CyR3R1UaU3Q9,0.00000474204824072944%
1536,ArabPunkz #1086,https://exchange.art/single/HBDsL5BTXBoXwit3i25eTCbv6DGPtP1jUviRA95Ygmqr,0.00000475045629558217%
1537,ArabPunkz #4730,https://exchange.art/single/8hFmjQvA8amVHxtdhZCJgRNaCmoiyQEpxm2McW7Kwsho,0.00000475620351252654%
1538,ArabPunkz #4734,https://exchange.art/single/GEjHtW64ZVTnj9a2rNSz4gbQMKZuXAEauR7Lb2bdzLnS,0.00000475866195323268%
1539,ArabPunkz #4748,https://exchange.art/single/7MXg64MuYTsjNjLoi8UJeUjFvguBpzLzpVnmdk173eKk,0.00000476667035169598%
1540,ArabPunkz #2267,https://exchange.art/single/BZ4n2yoNpUfjMMMUJ2ZZiG6RrTBmyuy8Xa4UohnvYkaV,0.00000476940499150052%
1541,ArabPunkz #2410,https://exchange.art/single/CXd34EzZ5gHaX5EC9nhCj7vw6ygAdzWtYx8VuN9Ey1mp,0.00000477441582626156%
1542,ArabPunkz #321,https://exchange.art/single/EczpJURqjUp2asjx21zGf4iiUBHcGWPPD8X3HvHnaXDk,0.00000477611069760968%
1543,ArabPunkz #1665,https://exchange.art/single/8ox61YfRmuP6pRdb2EDtYxaKUZY6249TnoEPvN8Dcgct,0.00000478847708228080%
1544,ArabPunkz #3491,https://exchange.art/single/BMfoRYZK4vofqjui36hEBiosPMNrhNrVyJtPUsF3NdA1,0.00000480080717802182%
1545,ArabPunkz #2689,https://exchange.art/single/DppB4fd8qF2ffHAQY3ULqXSAi3fZtxZZCpkwh8wEzSqq,0.00000480213538924996%
1546,ArabPunkz #63,https://exchange.art/single/6Z2JE9VyrStM866DoaFDAiBty5niD4pBnZAFTjsAtKvt,0.00000480217678788699%
1547,ArabPunkz #1565,https://exchange.art/single/4pJHvDd9vsJEqti8PjzSuXK1NeuLmPWhUcqe579enWrN,0.00000480514959305862%
1548,ArabPunkz #3531,https://exchange.art/single/HjZZDTcnwjDktpKRc4yvAGYMHtjBjG726fKE7NRExpGF,0.00000481120272886525%
1549,ArabPunkz #3439,https://exchange.art/single/FJkWZCoAKKLE12gnqKu5Tj7KhwG4cQ3omVCEDg4kv2fe,0.00000481713230501268%
1550,ArabPunkz #364,https://exchange.art/single/FKFUkvALthaS4H1YJTDgPUxCA2d3RKqThCTGp3t6go1x,0.00000482780295226902%
1551,ArabPunkz #4115,https://exchange.art/single/G78nLt3oER7TZFFK4GkYdu5XW1xb2Nxhsjx6Qj3vFiZH,0.00000483351225094272%
1552,ArabPunkz #165,https://exchange.art/single/AjFFiyZwUuqwmB58JCr9Ae7b3qboB9LvEHkMSpLeWc7z,0.00000483507109908511%
1553,ArabPunkz #2658,https://exchange.art/single/BtWxiqsbhZMarT8CGXnfbFTsf74MVpLS52T2TPE5UP9U,0.00000483820560763974%
1554,ArabPunkz #4706,https://exchange.art/single/AKNuz35UTkYTmz9AbA7ygGerT6RAjkiiMYenmZhmFRvm,0.00000483860310732149%
1555,ArabPunkz #3506,https://exchange.art/single/H6tZdGCBjU7KYG4jagBX5MTpxbS1upYKUG7ee466WyRx,0.00000485166192284226%
1556,ArabPunkz #1744,https://exchange.art/single/F3vNyr8hk45ScA4jP1wwu98gMBLvb6t1cyfisgreTcrX,0.00000485341669468903%
1557,ArabPunkz #4017,https://exchange.art/single/9fiR6CTFV1pbhMEYop62g53PHy57bZoYh6CWcGsKQzQV,0.00000489139623657179%
1558,ArabPunkz #1333,https://exchange.art/single/DXPo3S46g5Zd6G2MzYMvDMrwKh9tXfVni1ULEfiU6jB4,0.00000489351538927214%
1559,ArabPunkz #3120,https://exchange.art/single/3JzvaQhmxy2BFHTWaYHrMX9kYfw9MAe6o4WoD9Phgbzx,0.00000490813646960271%
1560,ArabPunkz #1353,https://exchange.art/single/DFxYU1p7s6YjCEGkcTwbcR5LiQSWEHLkAiETvobVwyvm,0.00000490821481304695%
1561,ArabPunkz #2951,https://exchange.art/single/4krB9pkgqBAXw9ZyTcdc8wFBMQm6TRLMjACEpQTnZtmG,0.00000490918455248478%
1562,ArabPunkz #4314,https://exchange.art/single/2QZSWGKpbYCE1UYVZCdjxAXCkkaeSYVkzULCmKh3AZEB,0.00000491157220113955%
1563,ArabPunkz #789,https://exchange.art/single/A8oCrVN4kC7AUqp5mCqg1kKCcxJdAZ3ZTUWmvkgT3hXf,0.00000491163376901938%
1564,ArabPunkz #2555,https://exchange.art/single/2sBXkae7awcxuUiKNfKqKD98fo6Z4akfz432fbQJzbHf,0.00000492065408132998%
1565,ArabPunkz #1895,https://exchange.art/single/HD9F1n7wLArk5G4Na2gkihnaHYEmy2mHVgkSq6ujJ1zY,0.00000492140698144512%
1566,ArabPunkz #1867,https://exchange.art/single/AuL2dtFnDRYgVQ6yDqLdP4QmEp1sqBRrpo8ZAzGfbwap,0.00000492186248027721%
1567,ArabPunkz #1149,https://exchange.art/single/8ehKSMyK9pbo3rE3PvreMU31J4LutHYWfzQCyBvCGTvZ,0.00000492499945020459%
1568,ArabPunkz #2468,https://exchange.art/single/3AhTyB5dEXqdAyYEMaqdxNgbQFdwpkYjYxQcyw6nKrxY,0.00000493526500880345%
1569,ArabPunkz #4992,https://exchange.art/single/9CoYxeaR1GyvsxMnwGsAYySee67QNUYKL3rp7Bfag8Y7,0.00000493998715912688%
1570,ArabPunkz #2943,https://exchange.art/single/Fj7s6WP1j4wngMrxkvP3iULukaW9Jqjaz3ZwyrXRynrZ,0.00000494863515621667%
1571,ArabPunkz #2389,https://exchange.art/single/Bf1rh3m1n5xcjchmro1yQ3JgdMrenqf1J8Uk5TbAmbBL,0.00000495307758833916%
1572,ArabPunkz #287,https://exchange.art/single/A7qVyrY9KvCSmpLZhBqBwD9Wc7LybjLpZEmq99ucVxnH,0.00000495461957540764%
1573,ArabPunkz #1322,https://exchange.art/single/CfRmTs3G9mNd17nPGyBpH1BvraafTVwD665hHoDaW7iM,0.00000495656830912153%
1574,ArabPunkz #261,https://exchange.art/single/Gp7pKq2NquRWAofWDzNZS8BYzwVjVmAHpW6DeEKYShcz,0.00000495949322393302%
1575,ArabPunkz #4066,https://exchange.art/single/4NbHoiftJNoiFQzDxjnFzUV1ecQv2bpEJbWaBnaweJrK,0.00000496000531956022%
1576,ArabPunkz #4121,https://exchange.art/single/57nG1ptFTgSW7JAf28EwNQTJReqpWGZiWrfi7pY1nZQu,0.00000496830602536071%
1577,ArabPunkz #1042,https://exchange.art/single/387etP1b5NGozUm4v8KWj4XcmpbvTnyRcwhACujoPrmP,0.00000497353748162390%
1578,ArabPunkz #1896,https://exchange.art/single/9j8VyjJr8fhZkEeA9d3AaM1AdfS7BgEA1tkV9BD45BJV,0.00000497562317870050%
1579,ArabPunkz #813,https://exchange.art/single/BycwkLJCrfVmrCQ8Bn3rsDu4cXKx1uuqrDJXZ4eABGtr,0.00000497609622779397%
1580,ArabPunkz #148,https://exchange.art/single/CH8A8mi12PjZqaY4TfddzQXSEU5t9kagPTcjP4cxNX3G,0.00000497864278370439%
1581,ArabPunkz #2738,https://exchange.art/single/4yHSPwkYKarMzCNH1shhxTE1MaNfxoxSSQccQVbZKxzN,0.00000498387563440997%
1582,ArabPunkz #4602,https://exchange.art/single/x7269Hay6Q5kNxB62pVs6TNgLUS4KKhHcxCHfezxfAv,0.00000499158070368207%
